,time,Company,CCI_daily_10,CCI_daily_25,CCI_daily_50,ROCR_CCI_daily_50,ROCR_ROC_daily_10_close,"APO_daily_close_(8, 20)_2","APO_daily_close_(5, 10)_2",MACD_daily_close_26_52_9,MACD_Hist_x,MACD_Signal_x,MACD_daily_close_12_26_9,MACD_Hist_y,MACD_Signal_y,"PPO_daily_close_(8, 20)_2","PPO_daily_close_(5, 10)_2",CCI_daily_5
5925,2003-07-21,ETD,58.5796,-6.0434,31.4677,0.9983,0.9791,0.0421,0.0088,0.2445,-0.0389,0.2834,0.023,-0.0104,0.0333,0.2625,0.0547,51.5414
5926,2003-07-18,ETD,34.1563,-23.0133,27.4377,1.0094,0.9663,0.0305,0.0176,0.2507,-0.0425,0.2932,0.0185,-0.0175,0.0359,0.1903,0.1094,-27.4471
5927,2003-07-17,ETD,-22.854,-54.0834,16.031,1.0006,0.9562,0.0177,0.0263,0.258,-0.0458,0.3038,0.0157,-0.0246,0.0403,0.1106,0.164,-55.4868
5928,2003-07-16,ETD,52.819,-28.801,32.3765,1.0204,0.9643,0.0313,0.0486,0.2725,-0.0427,0.3152,0.0295,-0.017,0.0465,0.1951,0.3028,29.9417
5929,2003-07-15,ETD,93.6626,-16.6276,42.1899,1.012,1.0051,0.0119,0.0427,0.28,-0.0459,0.3259,0.0268,-0.0239,0.0507,0.0741,0.2664,69.6603
5930,2003-07-14,ETD,147.6353,-0.7445,51.6152,1.0207,0.9995,-0.0146,0.0342,0.2882,-0.0492,0.3374,0.0248,-0.0319,0.0567,-0.0911,0.2139,131.0512
5931,2003-07-11,ETD,-10.9894,-80.1487,14.3509,0.9894,0.9528,-0.0812,-0.0081,0.2884,-0.0613,0.3497,0.0016,-0.063,0.0646,-0.5066,-0.051,-34.053
5932,2003-07-10,ETD,-101.5787,-120.6249,-2.732,0.9767,0.9645,-0.1127,-0.008,0.3007,-0.0643,0.365,0.0043,-0.0761,0.0804,-0.7024,-0.0499,-166.6667
5933,2003-07-09,ETD,5.1376,-71.5502,28.2393,0.9858,0.9925,-0.1104,0.0353,0.3237,-0.0574,0.3811,0.0331,-0.0664,0.0994,-0.6859,0.2205,2.7287
5934,2003-07-08,ETD,6.522,-66.2244,33.9146,0.9855,0.9882,-0.1487,0.0093,0.3355,-0.0599,0.3954,0.037,-0.0791,0.116,-0.9224,0.0582,51.3908
5935,2003-07-07,ETD,30.3666,-50.7974,44.2634,1.0037,1.002,-0.173,-0.0125,0.3511,-0.0593,0.4104,0.0497,-0.0861,0.1358,-1.0708,-0.0782,117.7536
5936,2003-07-03,ETD,-26.215,-76.5873,33.5039,0.9695,1.0488,-0.218,-0.0737,0.3599,-0.0653,0.4252,0.0464,-0.1109,0.1573,-1.3485,-0.4614,55.8131
5937,2003-07-02,ETD,-78.9442,-88.808,24.4353,0.9745,1.0165,-0.2333,-0.0986,0.3772,-0.0644,0.4416,0.0627,-0.1224,0.185,-1.4403,-0.6164,-17.6311
5938,2003-07-01,ETD,-190.1143,-135.1948,1.1944,0.9379,1.0424,-0.2416,-0.1134,0.3967,-0.061,0.4577,0.0857,-0.1299,0.2156,-1.4871,-0.7067,-128.0702
5939,2003-06-30,ETD,-133.2801,-69.3636,27.9956,0.9366,1.0687,-0.2185,-0.097,0.4221,-0.0508,0.4729,0.1259,-0.1222,0.2481,-1.3408,-0.6016,-144.8921
5940,2003-06-27,ETD,-84.7761,-18.6502,49.3088,0.9695,1.0717,-0.1994,-0.0977,0.4447,-0.041,0.4856,0.1639,-0.1148,0.2786,-1.2198,-0.6033,-103.2537
5941,2003-06-26,ETD,-90.0889,-2.5121,55.6994,0.9698,1.0911,-0.1641,-0.1081,0.4662,-0.0297,0.4959,0.2039,-0.1034,0.3073,-1.0018,-0.6639,-166.6667
5942,2003-06-25,ETD,-75.9114,19.708,69.7767,0.9674,1.0937,-0.1248,-0.136,0.4814,-0.0219,0.5033,0.2332,-0.1,0.3331,-0.761,-0.8331,-38.2191
5943,2003-06-24,ETD,-89.8086,26.5413,75.1931,0.974,1.0963,-0.0675,-0.1522,0.4987,-0.0101,0.5088,0.2718,-0.0864,0.3581,-0.4112,-0.9283,-41.9977
5944,2003-06-23,ETD,-128.9598,25.8073,75.1455,1.0116,1.0511,-0.0163,-0.165,0.5096,-0.0017,0.5113,0.2995,-0.0802,0.3797,-0.0992,-1.0032,-75.8289
5945,2003-06-20,ETD,-115.7658,29.626,80.2104,0.987,1.0459,0.0634,-0.1105,0.5234,0.0116,0.5117,0.3385,-0.0613,0.3998,0.3863,-0.6697,-96.7636
5946,2003-06-19,ETD,-75.4316,49.3244,101.6007,0.9806,1.0694,0.1798,-0.0185,0.5416,0.0328,0.5088,0.3943,-0.0208,0.4151,1.0951,-0.1113,-84.3029
5947,2003-06-18,ETD,-34.9067,65.6173,119.5039,1.0011,1.0491,0.2473,0.0281,0.546,0.0453,0.5006,0.4239,0.0035,0.4203,1.5094,0.1692,-71.3928
5948,2003-06-17,ETD,136.2007,110.792,166.4059,1.0414,1.077,0.3367,0.1142,0.5539,0.0647,0.4893,0.4674,0.048,0.4194,2.0593,0.686,86.9971
5949,2003-06-16,ETD,142.4982,120.8686,175.7908,1.0512,1.1139,0.3688,0.1266,0.5403,0.0672,0.4731,0.4642,0.0567,0.4074,2.2683,0.7632,166.6667
5950,2003-06-13,ETD,37.8813,93.7568,147.7228,1.0216,1.0898,0.3713,0.0676,0.5174,0.0611,0.4563,0.4385,0.0453,0.3932,2.2994,0.4099,15.6468
5951,2003-06-12,ETD,76.8354,115.2084,166.3939,1.0955,1.0946,0.4361,0.0822,0.5112,0.0701,0.441,0.4519,0.07,0.3819,2.7124,0.4988,62.4113
5952,2003-06-11,ETD,80.5011,124.54,169.0852,1.0636,1.0936,0.4696,0.1029,0.4949,0.0714,0.4235,0.4436,0.0792,0.3644,2.9377,0.6275,42.3753
5953,2003-06-10,ETD,99.9364,145.8469,179.3527,1.103,1.111,0.4941,0.1198,0.4754,0.0697,0.4057,0.4269,0.0823,0.3446,3.1102,0.7347,67.2173
5954,2003-06-09,ETD,25.8493,96.2303,132.4541,1.076,1.0548,0.4738,0.1193,0.4493,0.0611,0.3882,0.393,0.069,0.3241,3.0027,0.7374,-73.0201
5955,2003-06-06,ETD,86.0267,166.0233,178.8296,1.0944,1.0905,0.5355,0.2543,0.4471,0.0742,0.3729,0.415,0.1081,0.3068,3.4039,1.5744,59.0002
5956,2003-06-05,ETD,116.2109,217.2187,201.7579,1.1329,1.1007,0.5341,0.3586,0.4314,0.0771,0.3544,0.4075,0.1277,0.2798,3.4123,2.2347,142.7334
5957,2003-06-04,ETD,102.8436,196.0041,174.6888,1.1075,1.0675,0.4285,0.3234,0.3935,0.0583,0.3351,0.3445,0.0966,0.2479,2.7609,2.0441,73.8653
5958,2003-06-03,ETD,105.5044,193.9949,163.1759,1.089,1.1027,0.3475,0.3432,0.3684,0.0479,0.3205,0.3061,0.0824,0.2237,2.2524,2.1928,67.5349
5959,2003-06-02,ETD,156.5823,245.4006,184.8037,1.0481,1.118,0.2517,0.3404,0.3449,0.0363,0.3086,0.267,0.0638,0.2031,1.6405,2.1985,118.7038
5960,2003-05-30,ETD,150.5018,181.7217,148.3519,1.0476,1.0899,0.1226,0.2684,0.318,0.0185,0.2995,0.2145,0.0273,0.1872,0.8035,1.7537,110.5675
5961,2003-05-29,ETD,76.0402,76.3486,96.5753,0.9885,1.016,-0.0317,0.1337,0.2882,-0.0067,0.2949,0.148,-0.0323,0.1803,-0.2092,0.8847,62.98
5962,2003-05-28,ETD,115.781,127.1851,119.3824,1.0058,1.0517,-0.0637,0.1085,0.2914,-0.0052,0.2965,0.1546,-0.0338,0.1884,-0.4199,0.7185,165.1786
5963,2003-05-27,ETD,-19.8658,-13.3017,58.6268,0.969,1.032,-0.1587,-0.0455,0.2755,-0.0223,0.2978,0.1147,-0.0821,0.1968,-1.0498,-0.3031,118.0223
5964,2003-05-23,ETD,-56.4052,-43.0696,45.9486,0.9763,1.0132,-0.1813,-0.1524,0.2774,-0.026,0.3034,0.1132,-0.1041,0.2174,-1.1997,-1.0156,30.303
5965,2003-05-22,ETD,-75.8387,-45.6461,45.338,0.9859,1.0336,-0.1492,-0.1901,0.2895,-0.0204,0.3099,0.1369,-0.1065,0.2434,-0.9854,-1.2624,-22.8758
5966,2003-05-21,ETD,-129.1916,-69.2863,35.9335,0.9729,0.9957,-0.0977,-0.2012,0.3016,-0.0133,0.315,0.1637,-0.1063,0.27,-0.6446,-1.3309,-74.3554
5967,2003-05-20,ETD,-207.9187,-85.9982,32.1094,0.9673,1.0102,-0.0226,-0.167,0.3182,-0.0001,0.3183,0.2052,-0.0914,0.2966,-0.1489,-1.0991,-130.6132
5968,2003-05-19,ETD,-138.9505,3.8442,68.207,0.9871,1.0621,0.0722,-0.0745,0.3389,0.0205,0.3183,0.2631,-0.0564,0.3195,0.474,-0.4868,-156.3499
5969,2003-05-16,ETD,6.4012,73.8768,99.1395,1.0152,1.092,0.1624,0.0485,0.356,0.0429,0.3132,0.3206,-0.013,0.3336,1.0649,0.3153,-84.8725
5970,2003-05-15,ETD,42.1941,89.274,108.1192,1.029,1.0957,0.179,0.0788,0.3511,0.0487,0.3025,0.3318,-0.005,0.3368,1.1762,0.5131,-24.1031
5971,2003-05-14,ETD,60.9144,95.8607,112.4788,1.0092,1.0894,0.1941,0.1028,0.3457,0.0553,0.2903,0.3441,0.006,0.3381,1.2785,0.6699,3.6476
5972,2003-05-13,ETD,193.5885,144.8196,136.8634,1.0187,1.0973,0.2074,0.1198,0.3388,0.0623,0.2765,0.3556,0.019,0.3366,1.3693,0.782,107.1603
5973,2003-05-12,ETD,223.8562,138.6262,131.3389,1.0663,1.1217,0.1849,0.0912,0.3224,0.0615,0.2609,0.3463,0.0145,0.3318,1.2253,0.5981,166.6667
5974,2003-05-09,ETD,67.4369,97.1973,112.3286,1.0551,1.0906,0.15,0.0299,0.3001,0.0546,0.2455,0.322,-0.0062,0.3282,0.9989,0.1972,70.5945
5975,2003-05-08,ETD,52.0973,96.5063,113.0068,1.0217,1.084,0.1708,0.0378,0.29,0.0582,0.2319,0.3259,-0.0038,0.3298,1.1405,0.2497,23.8727
5976,2003-05-07,ETD,76.9231,115.3097,123.0669,1.0169,1.125,0.2015,0.0615,0.2833,0.066,0.2173,0.34,0.0093,0.3307,1.3482,0.4071,107.4985
5977,2003-05-06,ETD,76.2646,112.746,123.8585,1.0228,1.1456,0.2029,0.0755,0.2706,0.0698,0.2008,0.3424,0.014,0.3284,1.3623,0.5017,52.8793
5978,2003-05-05,ETD,59.5518,101.6866,121.0153,1.0247,1.1274,0.1961,0.098,0.2552,0.0718,0.1834,0.3396,0.0147,0.3249,1.3214,0.6532,-17.0683
5979,2003-05-02,ETD,78.3345,110.1723,129.7663,1.0336,1.1083,0.2153,0.1292,0.2444,0.079,0.1654,0.3495,0.0283,0.3212,1.4546,0.8622,42.7215
5980,2003-05-01,ETD,58.0958,99.6508,125.0519,1.0374,1.0864,0.2141,0.0992,0.2258,0.0801,0.1457,0.3428,0.0286,0.3142,1.4524,0.6646,27.1669
5981,2003-04-30,ETD,163.4027,148.4366,158.2258,1.025,1.0924,0.2394,0.1031,0.2137,0.088,0.1257,0.3527,0.0457,0.307,1.6295,0.6919,103.3169
5982,2003-04-29,ETD,168.8797,140.5411,149.8792,1.0481,1.1068,0.2216,0.0521,0.1878,0.0841,0.1037,0.3312,0.0356,0.2956,1.5161,0.3519,108.4002
5983,2003-04-28,ETD,-70.3212,58.2725,94.7436,1.0489,1.0257,0.184,-0.0185,0.1565,0.0738,0.0826,0.2948,0.0082,0.2867,1.267,-0.1257,-87.8136
5984,2003-04-25,ETD,-28.2516,66.3761,101.043,1.0237,1.0441,0.2365,0.0178,0.1459,0.0817,0.0642,0.3068,0.0222,0.2846,1.6331,0.1209,-113.7153
5985,2003-04-24,ETD,62.2185,114.9599,133.3003,1.0532,1.0813,0.3231,0.1083,0.1423,0.0985,0.0437,0.3392,0.0601,0.2791,2.2348,0.7355,14.8287
5986,2003-04-23,ETD,114.5218,158.1594,161.96,1.0599,1.0953,0.349,0.136,0.1239,0.1048,0.0191,0.3411,0.077,0.2641,2.4241,0.9265,127.6068
5987,2003-04-22,ETD,96.9055,144.5173,152.3269,1.0495,1.108,0.3344,0.1467,0.0959,0.103,-0.0071,0.321,0.0762,0.2448,2.336,1.0057,97.3783
5988,2003-04-21,ETD,81.7679,127.7891,143.9183,1.0532,1.1297,0.3113,0.1612,0.0673,0.1001,-0.0328,0.2986,0.0728,0.2257,2.187,1.1128,35.7927
5989,2003-04-17,ETD,94.7128,130.6435,148.4793,1.0508,1.1355,0.3002,0.1734,0.0433,0.1011,-0.0578,0.2863,0.0788,0.2075,2.1183,1.2024,47.138
5990,2003-04-16,ETD,107.0189,126.8612,146.7588,1.0341,1.1629,0.2779,0.1587,0.0158,0.0989,-0.0831,0.2656,0.0777,0.1878,1.9705,1.1076,53.2712
5991,2003-04-15,ETD,226.3222,160.7079,179.5423,1.0993,1.2011,0.281,0.1698,-0.0038,0.104,-0.1078,0.2634,0.095,0.1684,1.9987,1.1886,136.2975
5992,2003-04-14,ETD,139.6298,112.7564,133.4078,1.0969,1.1667,0.2078,0.0867,-0.0443,0.0896,-0.1338,0.2106,0.066,0.1447,1.4877,0.6133,157.8591
5993,2003-04-11,ETD,37.0834,71.5356,89.464,1.0477,1.0783,0.159,0.0446,-0.0777,0.0785,-0.1562,0.1698,0.0416,0.1282,1.1445,0.3183,-78.4368
5994,2003-04-10,ETD,51.3062,80.4713,95.2273,1.0303,1.1113,0.1782,0.1019,-0.0907,0.0852,-0.1758,0.1759,0.0581,0.1178,1.2839,0.7283,-3.3257
5995,2003-04-09,ETD,57.0753,83.3682,91.6742,1.0203,1.1167,0.1627,0.1372,-0.1104,0.0867,-0.1971,0.1674,0.0642,0.1032,1.1758,0.9841,-1.1256
5996,2003-04-08,ETD,86.6647,99.6572,102.4336,1.012,1.1241,0.1449,0.1815,-0.1293,0.0895,-0.2188,0.1615,0.0743,0.0872,1.0497,1.3071,61.3009
5997,2003-04-07,ETD,120.1296,115.5036,111.0054,1.0275,1.1186,0.1146,0.1786,-0.1531,0.0881,-0.2412,0.1442,0.0756,0.0686,0.8333,1.2917,98.6356
5998,2003-04-04,ETD,62.1872,86.1418,63.9504,0.975,1.0619,0.072,0.1126,-0.182,0.0812,-0.2632,0.1131,0.0634,0.0498,0.5266,0.8195,41.5867
5999,2003-04-03,ETD,75.1926,107.1261,72.2849,1.0101,1.0456,0.0654,0.0374,-0.204,0.0795,-0.2835,0.0967,0.0628,0.0339,0.4795,0.2725,82.0308
6000,2003-04-02,ETD,96.2221,121.337,70.5858,1.0191,1.0756,0.0547,-0.0602,-0.2297,0.0737,-0.3034,0.0701,0.0519,0.0182,0.4032,-0.4402,130.6119
6001,2003-04-01,ETD,-82.1214,34.798,-18.585,0.9901,1.0243,0.0656,-0.1585,-0.2561,0.0657,-0.3218,0.0393,0.0341,0.0052,0.486,-1.1633,-25.0209
6002,2003-03-31,ETD,-141.3019,21.2654,-35.1398,0.9892,1.0134,0.1427,-0.168,-0.2681,0.0701,-0.3382,0.0418,0.0451,-0.0033,1.0587,-1.23,-75.4637
6003,2003-03-28,ETD,-153.4273,13.1715,-44.8536,1.0268,0.9853,0.2633,-0.1103,-0.271,0.0847,-0.3557,0.0682,0.0827,-0.0145,1.9543,-0.8026,-165.0663
6004,2003-03-27,ETD,7.5304,77.0133,4.794,1.059,1.0086,0.3868,0.009,-0.2757,0.1012,-0.3769,0.0954,0.1306,-0.0352,2.8741,0.0654,-102.9412
6005,2003-03-26,ETD,38.1485,89.5763,12.4397,1.1104,0.9867,0.4592,0.0975,-0.2947,0.1075,-0.4022,0.0924,0.1603,-0.0679,3.4245,0.7068,-57.5049
6006,2003-03-25,ETD,62.3841,102.001,21.6987,1.127,0.9885,0.506,0.1956,-0.3176,0.1115,-0.4291,0.0809,0.1888,-0.108,3.7907,1.4225,8.2305
6007,2003-03-24,ETD,73.9927,100.3245,18.1606,1.1048,1.0053,0.5048,0.275,-0.3499,0.1071,-0.457,0.0461,0.2013,-0.1552,3.8046,2.0156,22.3793
6008,2003-03-21,ETD,130.8066,152.1526,46.3283,1.1028,1.0682,0.4861,0.3753,-0.3791,0.1046,-0.4838,0.0157,0.2212,-0.2055,3.6831,2.7733,166.6667
6009,2003-03-20,ETD,101.6208,87.0089,-8.0121,1.0896,1.0299,0.3552,0.3386,-0.4309,0.0791,-0.5099,-0.0734,0.1874,-0.2608,2.7158,2.5437,56.7912
6010,2003-03-19,ETD,133.559,88.8233,-11.9189,1.0876,1.011,0.246,0.3315,-0.4689,0.0607,-0.5297,-0.1397,0.168,-0.3076,1.8924,2.5205,82.0688
6011,2003-03-18,ETD,193.888,91.8043,-14.2111,1.0877,1.008,0.1364,0.2836,-0.5036,0.0413,-0.5449,-0.2057,0.144,-0.3496,1.0539,2.1807,125.8503
6012,2003-03-17,ETD,168.1329,17.6862,-55.2293,1.0595,1.0013,0.0003,0.1729,-0.5401,0.015,-0.5552,-0.285,0.1006,-0.3856,0.0021,1.3468,108.2907
6013,2003-03-14,ETD,146.194,-26.086,-78.1874,0.99,0.9508,-0.1324,0.0475,-0.5703,-0.0113,-0.5589,-0.3592,0.0516,-0.4108,-1.0307,0.3742,113.5191
6014,2003-03-13,ETD,46.6111,-58.6864,-95.3643,0.9676,0.9338,-0.2235,-0.016,-0.5844,-0.0283,-0.5561,-0.404,0.0196,-0.4237,-1.7385,-0.1264,72.4638
6015,2003-03-12,ETD,-100.5925,-131.8505,-131.9526,0.9564,0.8904,-0.3166,-0.0941,-0.5961,-0.0471,-0.549,-0.4494,-0.0208,-0.4286,-2.4599,-0.7469,-97.1014
6016,2003-03-11,ETD,-98.3997,-135.6799,-132.0294,0.9374,0.8715,-0.326,-0.0884,-0.5852,-0.048,-0.5373,-0.4456,-0.0222,-0.4234,-2.5186,-0.6974,-106.2992
6017,2003-03-10,ETD,-65.675,-117.8629,-121.6256,0.9528,0.877,-0.3111,-0.0829,-0.5705,-0.0452,-0.5253,-0.4324,-0.0146,-0.4178,-2.3886,-0.6495,-16.8651
6018,2003-03-07,ETD,-15.877,-91.5158,-108.5533,0.9573,0.93,-0.3026,-0.0941,-0.5569,-0.0429,-0.514,-0.4213,-0.0072,-0.4142,-2.31,-0.7327,123.9211
6019,2003-03-06,ETD,-81.989,-137.5633,-129.8938,0.9352,0.891,-0.3504,-0.1761,-0.559,-0.0558,-0.5033,-0.4488,-0.0364,-0.4124,-2.6684,-1.3712,-39.6518
6020,2003-03-05,ETD,-128.9073,-171.7216,-144.1293,0.9016,0.8822,-0.3591,-0.1899,-0.549,-0.0597,-0.4893,-0.4507,-0.0474,-0.4033,-2.7211,-1.471,-80.294
6021,2003-03-04,ETD,-134.8093,-170.7218,-142.2015,0.8899,0.8759,-0.3312,-0.1839,-0.5309,-0.0565,-0.4744,-0.4336,-0.0422,-0.3914,-2.4945,-1.4119,-99.5726
6022,2003-03-03,ETD,-122.906,-165.4551,-139.0032,0.9234,0.8742,-0.2804,-0.1604,-0.5082,-0.0479,-0.4603,-0.4037,-0.0229,-0.3809,-2.0975,-1.2175,-148.3376
6023,2003-02-28,ETD,-52.9244,-92.3366,-106.7618,0.9808,0.8836,-0.2173,-0.1455,-0.486,-0.0378,-0.4483,-0.3721,0.003,-0.3751,-1.615,-1.093,46.8037
6024,2003-02-27,ETD,-54.5076,-95.2355,-109.414,0.995,0.9074,-0.1875,-0.1754,-0.4779,-0.0391,-0.4388,-0.3719,0.004,-0.3759,-1.3885,-1.3109,6.162
6025,2003-02-26,ETD,-100.8528,-127.5741,-125.6488,0.9579,0.8997,-0.1829,-0.2293,-0.4772,-0.0481,-0.4291,-0.391,-0.0141,-0.3769,-1.3511,-1.7108,-65.7805
6026,2003-02-25,ETD,-147.9863,-149.1065,-134.9281,0.9743,0.8773,-0.1204,-0.1654,-0.4582,-0.0411,-0.417,-0.3678,0.0055,-0.3734,-0.8847,-1.2239,-108.8788
6027,2003-02-24,ETD,-124.6621,-124.111,-123.4934,0.9774,0.8695,-0.0878,-0.0842,-0.4453,-0.0386,-0.4068,-0.3578,0.017,-0.3748,-0.6423,-0.6199,-120.6279
6028,2003-02-21,ETD,-35.8974,-86.2581,-106.5565,0.9907,0.9357,-0.0388,0.0464,-0.4258,-0.0287,-0.3971,-0.3306,0.0485,-0.379,-0.2822,0.3392,-80.2546
6029,2003-02-20,ETD,18.7793,-68.4504,-98.7486,0.9804,0.9324,-0.0502,0.0992,-0.4201,-0.0302,-0.3899,-0.3347,0.0565,-0.3911,-0.3647,0.7241,-10.3775
6030,2003-02-19,ETD,117.4613,-23.0577,-77.0177,1.0019,0.9572,-0.077,0.1312,-0.414,-0.0316,-0.3824,-0.3392,0.066,-0.4052,-0.5574,0.9571,84.6477
6031,2003-02-18,ETD,120.1796,-28.0899,-81.1553,0.9936,0.9473,-0.1602,0.0803,-0.4208,-0.0463,-0.3745,-0.3773,0.0445,-0.4217,-1.1588,0.5882,157.0334
6032,2003-02-14,ETD,-25.7732,-91.162,-117.7881,0.9639,0.8957,-0.2756,-0.0342,-0.4337,-0.0708,-0.3629,-0.437,-0.0041,-0.4329,-1.9946,-0.2516,63.8785
6033,2003-02-13,ETD,-106.4125,-134.6706,-144.3876,0.9602,0.8733,-0.344,-0.1216,-0.4314,-0.0862,-0.3452,-0.4681,-0.0363,-0.4318,-2.4829,-0.8958,-119.1169
6034,2003-02-12,ETD,-104.6186,-136.2701,-143.8788,0.9427,0.8704,-0.3508,-0.1475,-0.4133,-0.0896,-0.3237,-0.4657,-0.043,-0.4228,-2.5177,-1.0809,-102.6685
6035,2003-02-11,ETD,-76.4307,-120.5223,-134.9111,0.949,0.8526,-0.3473,-0.1688,-0.3938,-0.0925,-0.3013,-0.4614,-0.0494,-0.412,-2.4793,-1.2298,-19.943
6036,2003-02-10,ETD,-119.8359,-139.5915,-148.9402,0.9452,0.8602,-0.3489,-0.1907,-0.3744,-0.0963,-0.2781,-0.4584,-0.0587,-0.3997,-2.4776,-1.3826,-78.6026
6037,2003-02-07,ETD,-162.4218,-151.7735,-159.5998,0.925,0.8325,-0.3401,-0.1871,-0.3524,-0.0984,-0.2541,-0.4501,-0.0651,-0.385,-2.4024,-1.3479,-122.9635
6038,2003-02-06,ETD,-139.5905,-132.0862,-150.5195,0.9201,0.8823,-0.3,-0.1273,-0.3211,-0.0917,-0.2295,-0.4192,-0.0505,-0.3687,-2.1041,-0.9086,-124.4385
6039,2003-02-05,ETD,-104.6507,-117.0728,-143.7148,0.9402,0.8819,-0.2813,-0.1093,-0.2953,-0.0887,-0.2066,-0.3995,-0.0434,-0.3561,-1.9615,-0.7747,-100.5037
6040,2003-02-04,ETD,-119.3834,-119.0745,-149.3919,0.9665,0.8862,-0.2756,-0.1086,-0.2729,-0.0885,-0.1844,-0.3873,-0.042,-0.3453,-1.912,-0.7652,-114.1367
6041,2003-02-03,ETD,-92.0931,-106.4503,-144.2504,0.9436,0.886,-0.2618,-0.1047,-0.2497,-0.0874,-0.1622,-0.373,-0.0383,-0.3348,-1.8066,-0.7334,-50.8048
6042,2003-01-31,ETD,-94.4844,-110.0401,-149.6568,0.9446,0.9012,-0.2761,-0.1496,-0.2342,-0.0938,-0.1404,-0.3779,-0.0527,-0.3252,-1.8982,-1.0446,-56.2561
6043,2003-01-30,ETD,-142.5005,-132.4752,-171.0889,0.9632,0.881,-0.3007,-0.1994,-0.218,-0.1011,-0.1169,-0.3832,-0.0712,-0.312,-2.0585,-1.3869,-166.6667
6044,2003-01-29,ETD,-91.2355,-104.8416,-148.5753,0.9786,0.9023,-0.2628,-0.1512,-0.1866,-0.0949,-0.0917,-0.3532,-0.059,-0.2942,-1.7872,-1.0432,-57.598
6045,2003-01-28,ETD,-98.5811,-114.107,-154.4342,0.9783,0.9018,-0.249,-0.1247,-0.1637,-0.0957,-0.0679,-0.3418,-0.0624,-0.2795,-1.6849,-0.8563,-86.4662
6046,2003-01-27,ETD,-118.2618,-123.1428,-153.5687,0.9624,0.901,-0.2361,-0.094,-0.1374,-0.0934,-0.044,-0.3224,-0.0585,-0.2639,-1.5891,-0.6423,-146.6245
6047,2003-01-24,ETD,-60.6014,-105.9406,-128.5957,0.9461,0.8988,-0.2352,-0.0382,-0.1108,-0.0902,-0.0207,-0.3012,-0.052,-0.2492,-1.5744,-0.26,-80.4452
6048,2003-01-23,ETD,-7.771,-83.517,-99.6159,0.9694,0.8985,-0.2599,0.0157,-0.0875,-0.0894,0.0019,-0.2868,-0.0505,-0.2362,-1.731,0.1066,-16.6313
6049,2003-01-22,ETD,-47.9641,-108.6431,-112.3928,0.9544,0.9334,-0.3328,-0.0178,-0.0753,-0.0996,0.0242,-0.3,-0.0764,-0.2236,-2.2099,-0.1205,-32.8241
6050,2003-01-21,ETD,-69.0605,-127.0016,-116.2632,0.9079,0.8889,-0.3786,-0.0568,-0.0565,-0.1056,0.0491,-0.3002,-0.0957,-0.2045,-2.5046,-0.384,-26.6448
6051,2003-01-17,ETD,-4.4306,-81.3932,-68.9402,0.9553,0.9523,-0.3637,-0.0613,-0.0217,-0.0973,0.0755,-0.2625,-0.0819,-0.1806,-2.3907,-0.411,79.8319
6052,2003-01-16,ETD,-12.895,-86.6119,-63.8396,0.9359,0.9562,-0.4242,-0.1867,-0.009,-0.1088,0.0998,-0.2763,-0.1162,-0.1601,-2.7805,-1.2507,83.9387
6053,2003-01-15,ETD,-112.0659,-197.4404,-129.0667,0.9341,0.9306,-0.4719,-0.319,0.0041,-0.123,0.1271,-0.2931,-0.162,-0.131,-3.0844,-2.1338,-68.8079
6054,2003-01-14,ETD,-153.3498,-251.1212,-133.7676,0.9273,0.9181,-0.4163,-0.3207,0.0435,-0.1143,0.1578,-0.2482,-0.1576,-0.0905,-2.7019,-2.1226,-111.3406
6055,2003-01-13,ETD,-153.3742,-252.9383,-103.3142,0.9276,0.8886,-0.3357,-0.2994,0.0839,-0.1025,0.1864,-0.1969,-0.1457,-0.0511,-2.1634,-1.9608,-141.9826
6056,2003-01-10,ETD,-128.8637,-213.786,-61.3747,0.9294,0.9003,-0.2378,-0.2131,0.1287,-0.0833,0.212,-0.1291,-0.1143,-0.0147,-1.5211,-1.3794,-97.7334
6057,2003-01-09,ETD,-83.5666,-154.2727,-24.5827,0.9698,0.9411,-0.1629,-0.1395,0.1653,-0.0676,0.2328,-0.0737,-0.0876,0.0139,-1.0364,-0.8949,-39.7365
6058,2003-01-08,ETD,-124.1491,-183.8338,-27.744,0.9687,0.9128,-0.1347,-0.088,0.1882,-0.0615,0.2497,-0.0461,-0.0819,0.0358,-0.8542,-0.562,-74.0756
6059,2003-01-07,ETD,-215.3093,-206.1197,-34.1122,0.9772,0.917,-0.0874,-0.0337,0.2135,-0.0516,0.2651,-0.0098,-0.066,0.0562,-0.5527,-0.2143,-135.6033
6060,2003-01-06,ETD,58.2629,-30.3861,35.7743,1.0037,0.9191,-0.0463,0.0149,0.2366,-0.0414,0.278,0.0253,-0.0475,0.0727,-0.2917,0.0945,59.2202
6061,2003-01-03,ETD,13.9551,-49.3901,31.251,0.9901,0.9497,-0.0632,-0.0107,0.2443,-0.044,0.2884,0.0261,-0.0586,0.0846,-0.3987,-0.0678,42.1282
6062,2003-01-02,ETD,82.3287,-30.0217,43.7414,0.9986,0.9688,-0.0685,-0.0038,0.2569,-0.0425,0.2994,0.0381,-0.0611,0.0993,-0.4311,-0.0242,69.0825
6063,2002-12-31,ETD,-139.334,-101.0461,13.4323,0.937,0.9547,-0.1288,-0.0724,0.2554,-0.0546,0.31,0.0163,-0.0983,0.1145,-0.812,-0.4596,-94.1195
